setid,Temperature (K),Pressure (kPa),Wavelength (nm),Refractive index (Na D-line),reference,phases,Mole fraction,Compound (mole fraction),Weight fraction,Compound (weight fraction),IL_SMILES,IL_name,IL_ID,Solvent_SMILES,Solvent_name,Solvent_ID,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Mole fraction of solvent,IL_MW,Solvent_MW,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
JjlLx,308.15,101.0,,1.42579,Vercher et al. (2010b),Liquid,0.79781,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,138,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,308.15,101.0,,1.42678,Vercher et al. (2010b),Liquid,0.83423,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,139,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,308.15,101.0,,1.42818,Vercher et al. (2010b),Liquid,0.89049,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,140,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,308.15,101.0,,1.4304,Vercher et al. (2010b),Liquid,1.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,141,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.36586,Vercher et al. (2010b),Liquid,0.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,142,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.3753,Vercher et al. (2010b),Liquid,0.04997,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,143,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.38236,Vercher et al. (2010b),Liquid,0.09937,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,144,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.38861,Vercher et al. (2010b),Liquid,0.15041,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,145,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.39356,Vercher et al. (2010b),Liquid,0.19951,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,146,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.39817,Vercher et al. (2010b),Liquid,0.25077,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,147,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.40147,Vercher et al. (2010b),Liquid,0.29966,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,148,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.40758,Vercher et al. (2010b),Liquid,0.39876,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,149,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.41261,Vercher et al. (2010b),Liquid,0.50136,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,150,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.41667,Vercher et al. (2010b),Liquid,0.60119,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,151,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.41998,Vercher et al. (2010b),Liquid,0.6972,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,152,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.42298,Vercher et al. (2010b),Liquid,0.79781,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,153,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.42395,Vercher et al. (2010b),Liquid,0.83423,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,154,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.42541,Vercher et al. (2010b),Liquid,0.89049,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,155,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,318.15,101.0,,1.42767,Vercher et al. (2010b),Liquid,1.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,156,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.36103,Vercher et al. (2010b),Liquid,0.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,157,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.37148,Vercher et al. (2010b),Liquid,0.04997,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,158,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.37896,Vercher et al. (2010b),Liquid,0.09937,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,159,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.38506,Vercher et al. (2010b),Liquid,0.15041,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,160,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.39032,Vercher et al. (2010b),Liquid,0.19951,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,161,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.39474,Vercher et al. (2010b),Liquid,0.25077,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,162,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.3983,Vercher et al. (2010b),Liquid,0.29966,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,163,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.40457,Vercher et al. (2010b),Liquid,0.39876,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,164,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.40972,Vercher et al. (2010b),Liquid,0.50136,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,165,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.41379,Vercher et al. (2010b),Liquid,0.60119,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,166,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.41714,Vercher et al. (2010b),Liquid,0.6972,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,167,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.42017,Vercher et al. (2010b),Liquid,0.79781,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,168,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.42115,Vercher et al. (2010b),Liquid,0.83423,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,169,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.42264,Vercher et al. (2010b),Liquid,0.89049,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,170,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,328.15,101.0,,1.42494,Vercher et al. (2010b),Liquid,1.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,171,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.35599,Vercher et al. (2010b),Liquid,0.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,172,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.36735,Vercher et al. (2010b),Liquid,0.04997,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,173,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.37487,Vercher et al. (2010b),Liquid,0.09937,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,174,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.38103,Vercher et al. (2010b),Liquid,0.15041,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,175,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.38662,Vercher et al. (2010b),Liquid,0.19951,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,176,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.3916,Vercher et al. (2010b),Liquid,0.25077,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,177,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.39544,Vercher et al. (2010b),Liquid,0.29966,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,178,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.40189,Vercher et al. (2010b),Liquid,0.39876,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,179,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.4068,Vercher et al. (2010b),Liquid,0.50136,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,180,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.41098,Vercher et al. (2010b),Liquid,0.60119,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,181,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.41431,Vercher et al. (2010b),Liquid,0.6972,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,182,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.41738,Vercher et al. (2010b),Liquid,0.79781,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,183,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.41837,Vercher et al. (2010b),Liquid,0.83423,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,184,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.41986,Vercher et al. (2010b),Liquid,0.89049,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,185,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
JjlLx,338.15,101.0,,1.42222,Vercher et al. (2010b),Liquid,1.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,186,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
NUwXH,288.15,101.0,,1.37933,Castro et al. (2016a),Liquid,0.0,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,187,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
NUwXH,288.15,101.0,,1.40475,Castro et al. (2016a),Liquid,0.1,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,188,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
NUwXH,288.15,101.0,,1.42939,Castro et al. (2016a),Liquid,0.2,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,189,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
NUwXH,288.15,101.0,,1.43991,Castro et al. (2016a),Liquid,0.3,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,190,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
NUwXH,288.15,101.0,,1.45344,Castro et al. (2016a),Liquid,0.4,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,191,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
NUwXH,288.15,101.0,,1.4651,Castro et al. (2016a),Liquid,0.5001,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,192,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
NUwXH,288.15,101.0,,1.47535,Castro et al. (2016a),Liquid,0.5998,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,193,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
