setid,Temperature (K),Pressure (kPa),Wavelength (nm),Refractive index (Na D-line),reference,phases,Mole fraction,Compound (mole fraction),Weight fraction,Compound (weight fraction),IL_SMILES,IL_name,IL_ID,Solvent_SMILES,Solvent_name,Solvent_ID,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Mole fraction of solvent,IL_MW,Solvent_MW,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
QZQCZ,328.15,101.0,,1.3463,Vercher et al. (2010b),Liquid,0.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,314,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.36088,Vercher et al. (2010b),Liquid,0.05087,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,315,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.37123,Vercher et al. (2010b),Liquid,0.10037,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,316,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.3795,Vercher et al. (2010b),Liquid,0.15044,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,317,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.38584,Vercher et al. (2010b),Liquid,0.20097,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,318,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.39607,Vercher et al. (2010b),Liquid,0.29906,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,319,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.40267,Vercher et al. (2010b),Liquid,0.39764,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,320,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.40841,Vercher et al. (2010b),Liquid,0.49762,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,321,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.41275,Vercher et al. (2010b),Liquid,0.59345,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,322,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.41673,Vercher et al. (2010b),Liquid,0.69813,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,323,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.41981,Vercher et al. (2010b),Liquid,0.79935,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,324,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.42093,Vercher et al. (2010b),Liquid,0.8407,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,325,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.42222,Vercher et al. (2010b),Liquid,0.89198,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,326,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.42346,Vercher et al. (2010b),Liquid,0.94437,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,327,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QZQCZ,328.15,101.0,,1.42494,Vercher et al. (2010b),Liquid,1.0,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,328,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
ioFkS,293.15,101.0,,1.36138,Pereiro and Rodriguez (2007b),Liquid,0.0,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,329,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.36597,Pereiro and Rodriguez (2007b),Liquid,0.0198,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,330,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.39358,Pereiro and Rodriguez (2007b),Liquid,0.2033,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,331,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.40092,Pereiro and Rodriguez (2007b),Liquid,0.312,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,332,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.40471,Pereiro and Rodriguez (2007b),Liquid,0.3897,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,333,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.40893,Pereiro and Rodriguez (2007b),Liquid,0.5002,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,334,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.41163,Pereiro and Rodriguez (2007b),Liquid,0.5982,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,335,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.41394,Pereiro and Rodriguez (2007b),Liquid,0.6961,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,336,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.41562,Pereiro and Rodriguez (2007b),Liquid,0.7902,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,337,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.41784,Pereiro and Rodriguez (2007b),Liquid,0.9033,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,338,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.41884,Pereiro and Rodriguez (2007b),Liquid,0.992,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,339,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,293.15,101.0,,1.41923,Pereiro and Rodriguez (2007b),Liquid,1.0,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,340,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.35929,Pereiro and Rodriguez (2007b),Liquid,0.0,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,341,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.36482,Pereiro and Rodriguez (2007b),Liquid,0.0198,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,342,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.37109,Pereiro and Rodriguez (2007b),Liquid,0.0465,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,343,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.38024,Pereiro and Rodriguez (2007b),Liquid,0.0991,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,344,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.3921,Pereiro and Rodriguez (2007b),Liquid,0.2033,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,345,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.39964,Pereiro and Rodriguez (2007b),Liquid,0.312,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,346,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.40388,Pereiro and Rodriguez (2007b),Liquid,0.3897,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,347,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.4081,Pereiro and Rodriguez (2007b),Liquid,0.5002,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,348,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.41098,Pereiro and Rodriguez (2007b),Liquid,0.5982,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,349,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.41313,Pereiro and Rodriguez (2007b),Liquid,0.6961,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,350,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.41472,Pereiro and Rodriguez (2007b),Liquid,0.7902,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,351,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.41645,Pereiro and Rodriguez (2007b),Liquid,0.9033,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,352,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.41775,Pereiro and Rodriguez (2007b),Liquid,0.992,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,353,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,298.15,101.0,,1.41787,Pereiro and Rodriguez (2007b),Liquid,1.0,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,354,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.35725,Pereiro and Rodriguez (2007b),Liquid,0.0,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,355,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.36297,Pereiro and Rodriguez (2007b),Liquid,0.0198,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,356,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.36941,Pereiro and Rodriguez (2007b),Liquid,0.0465,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,357,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.3787,Pereiro and Rodriguez (2007b),Liquid,0.0991,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,358,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.39057,Pereiro and Rodriguez (2007b),Liquid,0.2033,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,359,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.39816,Pereiro and Rodriguez (2007b),Liquid,0.312,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,360,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.40239,Pereiro and Rodriguez (2007b),Liquid,0.3897,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,361,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.40693,Pereiro and Rodriguez (2007b),Liquid,0.5002,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,362,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.40986,Pereiro and Rodriguez (2007b),Liquid,0.5982,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,363,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.41197,Pereiro and Rodriguez (2007b),Liquid,0.6961,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,364,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.41366,Pereiro and Rodriguez (2007b),Liquid,0.7902,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,365,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.41525,Pereiro and Rodriguez (2007b),Liquid,0.9033,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,366,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.41635,Pereiro and Rodriguez (2007b),Liquid,0.992,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,367,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ioFkS,303.15,101.0,,1.41643,Pereiro and Rodriguez (2007b),Liquid,1.0,1-hexyl-3-methylimidazolium hexafluorophosphate,,,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,ABICIG,CCO,ethanol,AAIsrh,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,,,,368,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
