setid,Temperature (K),Pressure (kPa),Density (kg/m3),reference,phases,Mole fraction,Mole fraction of compound name,Weight fraction,Weight fraction of compound name,IL_SMILES,IL_name,IL_ID,Solvent_SMILES,Solvent_name,Solvent_ID,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Mole fraction of solvent,IL_MW,Solvent_MW,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
QQvxj,308.15,101.0,1273.8,Vercher et al. (2007),Liquid,0.5932,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,355,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,308.15,101.0,1305.5,Vercher et al. (2007),Liquid,0.6928,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,356,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,308.15,101.0,1334.3,Vercher et al. (2007),Liquid,0.802,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,357,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,308.15,101.0,1345.8,Vercher et al. (2007),Liquid,0.8517,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,358,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,308.15,101.0,1356.6,Vercher et al. (2007),Liquid,0.9017,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,359,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,308.15,101.0,1366.0,Vercher et al. (2007),Liquid,0.9492,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,360,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,858.25,Vercher et al. (2007),Liquid,0.0499,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,361,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,930.92,Vercher et al. (2007),Liquid,0.1,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,362,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,991.1,Vercher et al. (2007),Liquid,0.1503,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,363,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1041.14,Vercher et al. (2007),Liquid,0.1999,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,364,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1121.93,Vercher et al. (2007),Liquid,0.3009,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,365,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1181.8,Vercher et al. (2007),Liquid,0.4001,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,366,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1229.9,Vercher et al. (2007),Liquid,0.5015,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,367,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1265.3,Vercher et al. (2007),Liquid,0.5932,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,368,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1297.1,Vercher et al. (2007),Liquid,0.6928,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,369,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1325.9,Vercher et al. (2007),Liquid,0.802,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,370,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1337.4,Vercher et al. (2007),Liquid,0.8517,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,371,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1348.3,Vercher et al. (2007),Liquid,0.9017,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,372,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,318.15,101.0,1357.7,Vercher et al. (2007),Liquid,0.9492,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,373,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,849.37,Vercher et al. (2007),Liquid,0.0499,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,374,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,922.1,Vercher et al. (2007),Liquid,0.1,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,375,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,982.34,Vercher et al. (2007),Liquid,0.1503,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,376,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1032.44,Vercher et al. (2007),Liquid,0.1999,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,377,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1113.33,Vercher et al. (2007),Liquid,0.3009,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,378,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1173.3,Vercher et al. (2007),Liquid,0.4001,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,379,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1221.5,Vercher et al. (2007),Liquid,0.5015,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,380,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1256.9,Vercher et al. (2007),Liquid,0.5932,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,381,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1288.8,Vercher et al. (2007),Liquid,0.6928,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,382,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1317.6,Vercher et al. (2007),Liquid,0.802,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,383,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1329.1,Vercher et al. (2007),Liquid,0.8517,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,384,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1340.0,Vercher et al. (2007),Liquid,0.9017,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,385,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
QQvxj,328.15,101.0,1349.4,Vercher et al. (2007),Liquid,0.9492,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AAyCVz,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,2,,,,386,False,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,No changes
rfjFZ,298.15,101.325,1000.6,He et al. (2010),Liquid,0.202,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,387,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,298.15,101.325,1116.5,He et al. (2010),Liquid,0.414,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,388,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,298.15,101.325,1166.7,He et al. (2010),Liquid,0.562,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,389,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,298.15,101.325,1223.2,He et al. (2010),Liquid,0.807,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,390,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,298.15,101.325,1258.7,He et al. (2010),Liquid,1.0,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,391,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,303.15,101.325,996.6,He et al. (2010),Liquid,0.202,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,392,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,303.15,101.325,1113.4,He et al. (2010),Liquid,0.414,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,393,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,303.15,101.325,1163.4,He et al. (2010),Liquid,0.562,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,394,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,303.15,101.325,1219.5,He et al. (2010),Liquid,0.807,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,395,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,303.15,101.325,1255.9,He et al. (2010),Liquid,1.0,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,396,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,308.15,101.325,992.7,He et al. (2010),Liquid,0.202,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,397,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,308.15,101.325,1109.8,He et al. (2010),Liquid,0.414,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,398,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,308.15,101.325,1159.7,He et al. (2010),Liquid,0.562,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,399,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,308.15,101.325,1216.8,He et al. (2010),Liquid,0.807,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,400,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,308.15,101.325,1253.0,He et al. (2010),Liquid,1.0,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,401,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,313.15,101.325,989.7,He et al. (2010),Liquid,0.202,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,402,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,313.15,101.325,1106.6,He et al. (2010),Liquid,0.414,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,403,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,313.15,101.325,1156.2,He et al. (2010),Liquid,0.562,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,404,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,313.15,101.325,1213.8,He et al. (2010),Liquid,0.807,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,405,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,313.15,101.325,1249.1,He et al. (2010),Liquid,1.0,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,406,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,318.15,101.325,986.9,He et al. (2010),Liquid,0.202,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,407,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,318.15,101.325,1103.5,He et al. (2010),Liquid,0.414,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,408,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,318.15,101.325,1152.4,He et al. (2010),Liquid,0.562,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,409,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,318.15,101.325,1211.4,He et al. (2010),Liquid,0.807,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,410,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,318.15,101.325,1245.2,He et al. (2010),Liquid,1.0,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,411,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,323.15,101.325,983.2,He et al. (2010),Liquid,0.202,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,412,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,323.15,101.325,1098.4,He et al. (2010),Liquid,0.414,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,413,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,323.15,101.325,1148.5,He et al. (2010),Liquid,0.562,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,414,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
rfjFZ,323.15,101.325,1207.5,He et al. (2010),Liquid,0.807,"1,3-dimethylimidazolium dimethyl phosphate",,,Cn1cc[n+](C)c1.COP(=O)([O-])OC,"1,3-dimethylimidazolium dimethyl phosphate",AAqlaB,CCO,ethanol,AAIsrh,Cn1cc[n+](C)c1,COP(=O)([O-])OC,2,,,,415,False,Cn1cc[n+](C)c1.COP(=O)([O-])OC,No changes
