setid,Temperature (K),Pressure (kPa),Wavelength (nm),Refractive index (Na D-line),reference,phases,Mole fraction,Compound (mole fraction),Weight fraction,Compound (weight fraction),IL_SMILES,IL_name,IL_ID,Solvent_SMILES,Solvent_name,Solvent_ID,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Mole fraction of solvent,IL_MW,Solvent_MW,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
STBSB,338.15,101.0,,1.41972,Vercher et al. (2011a),Liquid,0.79984,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,ABEBwg,O,water,AADYJk,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F,2,,,,454,False,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,No changes
STBSB,338.15,101.0,,1.42035,Vercher et al. (2011a),Liquid,0.84561,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,ABEBwg,O,water,AADYJk,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F,2,,,,455,False,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,No changes
STBSB,338.15,101.0,,1.42079,Vercher et al. (2011a),Liquid,0.89984,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,ABEBwg,O,water,AADYJk,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F,2,,,,456,False,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,No changes
STBSB,338.15,101.0,,1.42114,Vercher et al. (2011a),Liquid,0.94047,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,ABEBwg,O,water,AADYJk,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F,2,,,,457,False,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,No changes
STBSB,338.15,101.0,,1.42202,Vercher et al. (2011a),Liquid,1.0,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,ABEBwg,O,water,AADYJk,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F,2,,,,458,False,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,No changes
oHUEX,293.15,101.0,,1.33693,Taib and Murugesan (2012),Liquid,0.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,459,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.38272,Taib and Murugesan (2012),Liquid,0.1,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,460,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.3991,Taib and Murugesan (2012),Liquid,0.2,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,461,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.40761,Taib and Murugesan (2012),Liquid,0.295,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,462,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.41358,Taib and Murugesan (2012),Liquid,0.4016,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,463,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.41743,Taib and Murugesan (2012),Liquid,0.5002,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,464,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.42022,Taib and Murugesan (2012),Liquid,0.5963,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,465,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.42207,Taib and Murugesan (2012),Liquid,0.6997,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,466,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.4237,Taib and Murugesan (2012),Liquid,0.8014,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,467,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.42561,Taib and Murugesan (2012),Liquid,0.8988,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,468,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,293.15,101.0,,1.42592,Taib and Murugesan (2012),Liquid,1.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,469,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.33607,Taib and Murugesan (2012),Liquid,0.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,470,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.38145,Taib and Murugesan (2012),Liquid,0.1,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,471,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.39788,Taib and Murugesan (2012),Liquid,0.2,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,472,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.40608,Taib and Murugesan (2012),Liquid,0.295,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,473,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.41195,Taib and Murugesan (2012),Liquid,0.4016,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,474,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.41595,Taib and Murugesan (2012),Liquid,0.5002,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,475,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.41855,Taib and Murugesan (2012),Liquid,0.5963,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,476,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.4207,Taib and Murugesan (2012),Liquid,0.6997,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,477,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.42246,Taib and Murugesan (2012),Liquid,0.8014,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,478,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.42423,Taib and Murugesan (2012),Liquid,0.8988,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,479,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,298.15,101.0,,1.42475,Taib and Murugesan (2012),Liquid,1.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,480,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.33549,Taib and Murugesan (2012),Liquid,0.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,481,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.38027,Taib and Murugesan (2012),Liquid,0.1,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,482,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.39671,Taib and Murugesan (2012),Liquid,0.2,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,483,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.40456,Taib and Murugesan (2012),Liquid,0.295,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,484,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.41044,Taib and Murugesan (2012),Liquid,0.4016,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,485,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.4146,Taib and Murugesan (2012),Liquid,0.5002,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,486,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.41703,Taib and Murugesan (2012),Liquid,0.5963,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,487,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.41934,Taib and Murugesan (2012),Liquid,0.6997,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,488,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.4212,Taib and Murugesan (2012),Liquid,0.8014,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,489,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.42291,Taib and Murugesan (2012),Liquid,0.8988,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,490,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,303.15,101.0,,1.42369,Taib and Murugesan (2012),Liquid,1.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,491,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.33422,Taib and Murugesan (2012),Liquid,0.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,492,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.37772,Taib and Murugesan (2012),Liquid,0.1,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,493,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.39427,Taib and Murugesan (2012),Liquid,0.2,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,494,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.40199,Taib and Murugesan (2012),Liquid,0.295,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,495,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.40774,Taib and Murugesan (2012),Liquid,0.4016,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,496,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.41185,Taib and Murugesan (2012),Liquid,0.5002,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,497,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.41448,Taib and Murugesan (2012),Liquid,0.5963,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,498,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.41686,Taib and Murugesan (2012),Liquid,0.6997,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,499,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.41879,Taib and Murugesan (2012),Liquid,0.8014,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,500,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.42027,Taib and Murugesan (2012),Liquid,0.8988,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,501,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,313.15,101.0,,1.42128,Taib and Murugesan (2012),Liquid,1.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,502,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.33264,Taib and Murugesan (2012),Liquid,0.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,503,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.37539,Taib and Murugesan (2012),Liquid,0.1,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,504,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.39171,Taib and Murugesan (2012),Liquid,0.2,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,505,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.39962,Taib and Murugesan (2012),Liquid,0.295,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,506,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.40524,Taib and Murugesan (2012),Liquid,0.4016,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,507,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.40933,Taib and Murugesan (2012),Liquid,0.5002,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,508,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.41195,Taib and Murugesan (2012),Liquid,0.5963,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,509,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.41433,Taib and Murugesan (2012),Liquid,0.6997,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,510,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.41642,Taib and Murugesan (2012),Liquid,0.8014,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,511,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.41763,Taib and Murugesan (2012),Liquid,0.8988,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,512,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,323.15,101.0,,1.419,Taib and Murugesan (2012),Liquid,1.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,513,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,333.15,101.0,,1.33085,Taib and Murugesan (2012),Liquid,0.0,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,514,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,333.15,101.0,,1.373,Taib and Murugesan (2012),Liquid,0.1,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,515,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
oHUEX,333.15,101.0,,1.3888,Taib and Murugesan (2012),Liquid,0.2,1-butyl-3-methylimidazolium tetrafluoroborate,,,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,O,water,AADYJk,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,516,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
