setid,Temperature (K),Pressure (kPa),Density (kg/m3),reference,phases,Mole fraction,Mole fraction of compound name,Weight fraction,Weight fraction of compound name,IL_SMILES,IL_name,IL_ID,Solvent_SMILES,Solvent_name,Solvent_ID,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Mole fraction of solvent,IL_MW,Solvent_MW,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
ksQVB,313.15,101.0,1116.12,Kermanpour (2012),Liquid,0.8507,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,395,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,313.15,101.0,1135.79,Kermanpour (2012),Liquid,1.0,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,396,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,758.8,Kermanpour (2012),Liquid,0.0,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,397,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,837.97,Kermanpour (2012),Liquid,0.0835,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,398,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,937.94,Kermanpour (2012),Liquid,0.238,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,399,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,964.09,Kermanpour (2012),Liquid,0.2933,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,400,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,1011.37,Kermanpour (2012),Liquid,0.4155,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,401,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,1038.81,Kermanpour (2012),Liquid,0.5058,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,402,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,1068.22,Kermanpour (2012),Liquid,0.6248,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,403,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,1083.9,Kermanpour (2012),Liquid,0.7009,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,404,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,1096.72,Kermanpour (2012),Liquid,0.7711,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,405,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,1109.27,Kermanpour (2012),Liquid,0.8507,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,406,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,323.15,101.0,1129.08,Kermanpour (2012),Liquid,1.0,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,407,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,749.2,Kermanpour (2012),Liquid,0.0,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,408,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,829.23,Kermanpour (2012),Liquid,0.0835,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,409,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,930.01,Kermanpour (2012),Liquid,0.238,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,410,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,956.33,Kermanpour (2012),Liquid,0.2933,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,411,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,1003.81,Kermanpour (2012),Liquid,0.4155,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,412,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,1031.46,Kermanpour (2012),Liquid,0.5058,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,413,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,1061.06,Kermanpour (2012),Liquid,0.6248,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,414,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,1076.94,Kermanpour (2012),Liquid,0.7009,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,415,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,1089.83,Kermanpour (2012),Liquid,0.7711,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,416,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,1102.44,Kermanpour (2012),Liquid,0.8507,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,417,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
ksQVB,333.15,101.0,1122.37,Kermanpour (2012),Liquid,1.0,1-hexyl-3-methylimidazolium tetrafluoroborate,,,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,AAwscj,CC(C)O,propan-2-ol,AALcwx,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,,,,418,False,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
dcbZW,288.15,101.0,789.18,Castro et al. (2016a),Liquid,0.0,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,419,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,852.68,Castro et al. (2016a),Liquid,0.1,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,420,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,901.6,Castro et al. (2016a),Liquid,0.2,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,421,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,941.78,Castro et al. (2016a),Liquid,0.3,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,422,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,976.37,Castro et al. (2016a),Liquid,0.4,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,423,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,1006.01,Castro et al. (2016a),Liquid,0.5,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,424,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,1031.55,Castro et al. (2016a),Liquid,0.5998,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,425,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,1053.83,Castro et al. (2016a),Liquid,0.7,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,426,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,1072.97,Castro et al. (2016a),Liquid,0.7993,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,427,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,1090.2,Castro et al. (2016a),Liquid,0.9,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,428,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,288.15,101.0,1105.2,Castro et al. (2016a),Liquid,1.0,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,429,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,780.84,Castro et al. (2016a),Liquid,0.0,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,430,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,845.22,Castro et al. (2016a),Liquid,0.1,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,431,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,894.12,Castro et al. (2016a),Liquid,0.2,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,432,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,934.95,Castro et al. (2016a),Liquid,0.3,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,433,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,969.7,Castro et al. (2016a),Liquid,0.4,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,434,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,999.47,Castro et al. (2016a),Liquid,0.5,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,435,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,1025.12,Castro et al. (2016a),Liquid,0.5998,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,436,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,1047.51,Castro et al. (2016a),Liquid,0.7,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,437,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,1066.77,Castro et al. (2016a),Liquid,0.7993,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,438,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,1084.0,Castro et al. (2016a),Liquid,0.9,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,439,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,298.15,101.0,1099.0,Castro et al. (2016a),Liquid,1.0,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,440,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,772.23,Castro et al. (2016a),Liquid,0.0,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,441,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,837.68,Castro et al. (2016a),Liquid,0.1,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,442,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,887.04,Castro et al. (2016a),Liquid,0.2,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,443,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,928.14,Castro et al. (2016a),Liquid,0.3,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,444,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,963.07,Castro et al. (2016a),Liquid,0.4,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,445,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,992.98,Castro et al. (2016a),Liquid,0.5,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,446,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,1018.74,Castro et al. (2016a),Liquid,0.5998,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,447,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,1041.21,Castro et al. (2016a),Liquid,0.7,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,448,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,1060.56,Castro et al. (2016a),Liquid,0.7993,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,449,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,1077.9,Castro et al. (2016a),Liquid,0.9,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,450,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,308.15,101.0,1092.9,Castro et al. (2016a),Liquid,1.0,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,451,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,318.15,101.0,763.27,Castro et al. (2016a),Liquid,0.0,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,452,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,318.15,101.0,829.99,Castro et al. (2016a),Liquid,0.1,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,453,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,318.15,101.0,879.94,Castro et al. (2016a),Liquid,0.2,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,454,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,318.15,101.0,921.35,Castro et al. (2016a),Liquid,0.3,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,455,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,318.15,101.0,956.47,Castro et al. (2016a),Liquid,0.4,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,456,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,318.15,101.0,986.52,Castro et al. (2016a),Liquid,0.5,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,457,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,318.15,101.0,1012.39,Castro et al. (2016a),Liquid,0.5998,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,458,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
dcbZW,318.15,101.0,1034.96,Castro et al. (2016a),Liquid,0.7,1-ethyl-3-methylimidazolium acetate,,,CC[n+]1ccn(C)c1.CC(=O)[O-],1-ethyl-3-methylimidazolium acetate,AAgmaR,CC(C)O,propan-2-ol,AALcwx,CC[n+]1ccn(C)c1,CC(=O)[O-],2,,,,459,False,CC[n+]1ccn(C)c1.CC(=O)[O-],No changes
